"item","itemLabel","itemDescription"
"http://www.wikidata.org/entity/Q1685510","Jean Eric Rehn","Swedish architect and designer (1717-1793)"
"http://www.wikidata.org/entity/Q1692234","Johann Adam Klein","painter, engraver (1792-1875)"
"http://www.wikidata.org/entity/Q1694082","Johann Gottfried Borlach","German engineer (1687-1768)"
"http://www.wikidata.org/entity/Q1695497","Melchior Füssli","Swiss printmaker (1677-1736)"
"http://www.wikidata.org/entity/Q1702971","Nikolaas Verkolje","Dutch painter and engraver (1673-1746)"
"http://www.wikidata.org/entity/Q1704514","Josef Eberz","German painter (1880-1942)"
"http://www.wikidata.org/entity/Q1731779","Karl Jakob Hirsch","German artist and writer (1892-1952)"
"http://www.wikidata.org/entity/Q1732796","Karl Schallhas","Austrian painter (1767-1797)"
"http://www.wikidata.org/entity/Q1750916","Pieter Vanderlyn","Dutch painter and draughtsman (1687-1778)"
"http://www.wikidata.org/entity/Q1777607","Roelant Roghman","painter and engraver from the Northern Netherlands (1627-1692)"
"http://www.wikidata.org/entity/Q1796948","Jan Konůpek","Czech graphic, illustrator, painter and engraver (1883-1950)"
"http://www.wikidata.org/entity/Q1853227","Luigi Cagnola","Italian architect (1762-1833)"
"http://www.wikidata.org/entity/Q1867743","Lodewijk Schelfhout","Dutch painter (1881-1943)"
"http://www.wikidata.org/entity/Q1867806","Lodovico Dolce","Italian theorist of painting"
"http://www.wikidata.org/entity/Q1869845","Lorado Taft","American sculptor, writer, and educator"
"http://www.wikidata.org/entity/Q1876179","Luigi Kasimir","Austrian artist (1881-1962)"
"http://www.wikidata.org/entity/Q2562370","Werner Rohde","German artist and photographer (1906-1990)"
"http://www.wikidata.org/entity/Q2053900","John Vanderbank","British artist (1694–1739)"
"http://www.wikidata.org/entity/Q2623883","William Collins","English landscape and genre painter (1788-1847)"
"http://www.wikidata.org/entity/Q2089948","John D. Graham","American artist (1886-1961)"
"http://www.wikidata.org/entity/Q2108881","Nicolaas Wicart","Dutch painter (1748-1815)"
"http://www.wikidata.org/entity/Q2116464","Jan Cossiers","Flemish painter (1600-1671)"
"http://www.wikidata.org/entity/Q2121061","Boetius à Bolswert","engraver of Friesland origin"
"http://www.wikidata.org/entity/Q2157495","Robert Havell","principal engraver of Audubon's Birds of America (1793-1878)"
"http://www.wikidata.org/entity/Q2164632","Georges Rouget","French painter (1783-1869)"
"http://www.wikidata.org/entity/Q2173280","Rudolf Kügler","German sculptor and painter (1921-2013)"
"http://www.wikidata.org/entity/Q2427816","Giovanni Battista Trotti","Italian painter (1555-1619)"
"http://www.wikidata.org/entity/Q2210937","Allegretto Nuzi","Italian painter (1315-1373)"
"http://www.wikidata.org/entity/Q2226717","Alfred Waud","American artist and illustrator (1828-1891)"
"http://www.wikidata.org/entity/Q3124100","Lewis Thomas","American physician, poet and educator (1913-1993)"
"http://www.wikidata.org/entity/Q2281325","Anthonie Blocklandt van Montfoort","Dutch painter (1533-1583)"
"http://www.wikidata.org/entity/Q2296884","Girolamo Siciolante da Sermoneta","Italian Mannerist painter (1521-1575)"
"http://www.wikidata.org/entity/Q2340302","Donato Creti","Italian painter (1671-1749)"
"http://www.wikidata.org/entity/Q2345205","Bernardo Castello","Italian painter (1557-1629)"
"http://www.wikidata.org/entity/Q2389104","Antoine Vestier","French painter (1740-1824)"
"http://www.wikidata.org/entity/Q2403504","Baldassare Franceschini","Italian painter (1611-1690)"
"http://www.wikidata.org/entity/Q2404265","Antonio Joli","Italian vedutista painter (1700-1777)"
"http://www.wikidata.org/entity/Q2405602","Terry Haass","Czech artist and painter (1923-2016)"
"http://www.wikidata.org/entity/Q2440842","Tommaso Conca","Italian painter (1734-1822)"
"http://www.wikidata.org/entity/Q2470482","John Raphael Smith","English painter and mezzotint engraver"
"http://www.wikidata.org/entity/Q2646046","Alfred Thompson Bricher","American painter (1837-1908)"
"http://www.wikidata.org/entity/Q2992864","Jack Levine","American artist (1915-2010)"
"http://www.wikidata.org/entity/Q2695064","Thorvald Niss","Danish painter (1842-1905)"
"http://www.wikidata.org/entity/Q2700128","John William Casilear","American artist (1811-1893)"
"http://www.wikidata.org/entity/Q2742241","Antonio Beato","Italian-British photographer"
"http://www.wikidata.org/entity/Q3092335","Félix-Hippolyte Lanoüe","French painter (1812-1872)"
"http://www.wikidata.org/entity/Q2853710","Antoine Borel","French painter (1743-1810)"
"http://www.wikidata.org/entity/Q2853889","Antoine Duclaux","French painter (1783-1868)"
"http://www.wikidata.org/entity/Q2856900","Antoine de Marcenay de Ghuy","painter (1724-1811)"
"http://www.wikidata.org/entity/Q2857352","Antonio Maria Vassallo","Italian painter (1620-1664)"
"http://www.wikidata.org/entity/Q2865030","A. B. Frost","American artist; (1851-1928)"
"http://www.wikidata.org/entity/Q2870903","Auger Lucas","French painter (1685-1765)"
"http://www.wikidata.org/entity/Q2886080","Bartolomeo Biscaino","Italian painter, printmaker, and draftsman, 1629-1657"
"http://www.wikidata.org/entity/Q3160907","James Anderson","English photographer, active in Italy (1813-1877)"
"http://www.wikidata.org/entity/Q2898893","Bernardino Capitelli","Italian painter (1589-1639)"
"http://www.wikidata.org/entity/Q2899918","Bessie Potter Vonnoh","American sculptor (1872–1955)"
"http://www.wikidata.org/entity/Q2959887","Charles Louis Müller","French painter (1815-1892)"
"http://www.wikidata.org/entity/Q2966287","Christophe Huet","French artist (1700-1759)"
"http://www.wikidata.org/entity/Q2997495","Cornelis Verbeeck","Dutch painter (1590-1637)"
"http://www.wikidata.org/entity/Q2422324","Thomas Beach","British painter (1738-1806)"
"http://www.wikidata.org/entity/Q3013984","Luis Jiménez Aranda","Spanish painter (1845-1928)"
"http://www.wikidata.org/entity/Q3026163","Diana Scultori","Italian engraver (1547–1612)"
"http://www.wikidata.org/entity/Q3050535","Eleazar Albin","naturalist, illustrator (1680-1742)"
"http://www.wikidata.org/entity/Q3063754","Alvan Fisher","American artist (1792-1863)"
"http://www.wikidata.org/entity/Q3072882","Firmin Gillot","French inventor (1819-1872)"
"http://www.wikidata.org/entity/Q3085083","François Langlois dit Chartres","French artist (1589-1647)"
"http://www.wikidata.org/entity/Q3092394","Félix Brissot de Warville","French painter (1818-1892)"
"http://www.wikidata.org/entity/Q2052021","William McGregor Paxton","American artist (1869–1941)"
"http://www.wikidata.org/entity/Q3099451","Joseph Chinard","sculptor from France (1756-1813)"
"http://www.wikidata.org/entity/Q3107038","Giovanni Battista Benaschi","Italian painter (1636-1688)"
"http://www.wikidata.org/entity/Q3107139","Giovanni Coli","Italian painter (1636-1681)"
"http://www.wikidata.org/entity/Q3121141","Gustave Coquiot","French writer (1865-1926)"
"http://www.wikidata.org/entity/Q3157867","Jacques-Antoine Dassier","Genevan medallist and engraver"
"http://www.wikidata.org/entity/Q3158030","Jacques-Nicolas Tardieu","French engraver (1716-1791)"
"http://www.wikidata.org/entity/Q2958470","Charles Balthazar Julien Févret de Saint-Mémin","French engraver (1770-1852)"
"http://www.wikidata.org/entity/Q2126155","Willem Wissing","Dutch portrait artist (1656–1687)"
"http://www.wikidata.org/entity/Q2209724","R. Tait McKenzie","Canadian artist (1867–1938)"
"http://www.wikidata.org/entity/Q3101498","George Cooke","American painter (1793-1849)"
"http://www.wikidata.org/entity/Q2540800","Richard Houston","Irish etcher and painter (1721-1775)"
"http://www.wikidata.org/entity/Q2698511","Gego","Venezuelan sculptor (1912-1994)"
"http://www.wikidata.org/entity/Q2875859","Dirk van Gelder",NA
"http://www.wikidata.org/entity/Q3068732","Ferdinando Ruggieri","Italian architect"
"http://www.wikidata.org/entity/Q2623716","Agostino Veneziano","Italian engraver (c. 1490 – c. 1540)"
"http://www.wikidata.org/entity/Q3060043","Eugène Montfort","French writer (1877-1936)"
"http://www.wikidata.org/entity/Q2821813","Abraham Bosschaert","Dutch painter (1612-1643)"
"http://www.wikidata.org/entity/Q3161332","James Peale","painter from the United States (1749-1831)"
"http://www.wikidata.org/entity/Q2405427","George Morland","British artist (1763-1804)"
"http://www.wikidata.org/entity/Q2445596","Peter Oliver","Miniatures painter from the UK (1594-1647)"
"http://www.wikidata.org/entity/Q3107261","Giovanni Maria Viani","Italian painter and engraver (1636-1700)"
"http://www.wikidata.org/entity/Q3154738","Isaac Cruikshank","Scottish painter and caricaturist (1764-1811)"
"http://www.wikidata.org/entity/Q3160935","Jean-Baptiste Bertrand","French painter (1823-1887)"
"http://www.wikidata.org/entity/Q2345434","Masuo Ikeda","Japanese artist"
"http://www.wikidata.org/entity/Q3110301","John Storrs","American artist (1885-1956)"
"http://www.wikidata.org/entity/Q2528587","Camillo Mariani","Italian artist (1567-1611)"
"http://www.wikidata.org/entity/Q2389615","Adi Nes","Israeli photographer"
"http://www.wikidata.org/entity/Q2374720","Master W with the Key","engraver"
"http://www.wikidata.org/entity/Q2835166","Alfred Gilbert","British sculptor"
"http://www.wikidata.org/entity/Q2404425","Charles Collé","French writer"
"http://www.wikidata.org/entity/Q3159876","Jacques Rigaud","French artist, engraver, and print merchant (1680-1754)"
"http://www.wikidata.org/entity/Q2570299","Ettore Ferrari","Italian sculptor (1845-1929)"
"http://www.wikidata.org/entity/Q2547129","William Strang","British artist and printmaker (1859–1921)"
"http://www.wikidata.org/entity/Q2847373","André Brasilier","French painter"
"http://www.wikidata.org/entity/Q3083602","François-Nicolas Martinet","French engineer, engraver and naturalist"
"http://www.wikidata.org/entity/Q2976766","Claude Louis Desrais","French draughtsperson"
"http://www.wikidata.org/entity/Q3034745","Domenico Maggiotto","Italian painter"
"http://www.wikidata.org/entity/Q3092614","Félix Teynard","French photographer"
"http://www.wikidata.org/entity/Q3089525","Frédéric-Auguste Cazals","French artist"
"http://www.wikidata.org/entity/Q3105087","Giacomo Raibolini","Italian painter"
"http://www.wikidata.org/entity/Q3119611","Guillaume-Martin Couture","French architect"
"http://www.wikidata.org/entity/Q3140448","Horace Bristol","American photojournalist"
"http://www.wikidata.org/entity/Q3157949","Jacques Guillaume Legrand","French architect"
"http://www.wikidata.org/entity/Q2959361","Charles Hoffbauer","French painter (1875-1957)"
"http://www.wikidata.org/entity/Q2094286","Pieter van der Borcht","Flemish Renaissance painter, draughtsman and etcher"
"http://www.wikidata.org/entity/Q2374666","Pietro Antonio Novelli","Italian painter and engraver active in Venice (1729-1804)"
"http://www.wikidata.org/entity/Q3120721","Thomas Banks","18th-century English sculptor"
"http://www.wikidata.org/entity/Q3108083","Giuseppe Maria Mitelli","Italian engraver and painter"
"http://www.wikidata.org/entity/Q3502694","Arkady Shaikhet","Soviet photographer"
"http://www.wikidata.org/entity/Q4303834","Robert Moskowitz","American artist (1935-2001)"
"http://www.wikidata.org/entity/Q4062989","John Altoon","American artist (1925-1969)"
"http://www.wikidata.org/entity/Q3592059","Étienne Baudet","French artist"
"http://www.wikidata.org/entity/Q3592223","Étienne-Jehandier Desrochers","French engraver"
"http://www.wikidata.org/entity/Q3766083","Giovan Batista Nelli","Italian architect"
"http://www.wikidata.org/entity/Q3844044","Malvina Hoffman","American sculptor"
"http://www.wikidata.org/entity/Q3280837","George Barker","Canadian-American photographer"
"http://www.wikidata.org/entity/Q5083362","Charles Warren","English line engraver (1762-1823)"
"http://www.wikidata.org/entity/Q3385814","Pierre Laujon","French playwright and chansonnier"
"http://www.wikidata.org/entity/Q5346359","Edwin Dickinson","American artist (1891-1978)"
"http://www.wikidata.org/entity/Q4908686","Bill Dane","American photographer"
"http://www.wikidata.org/entity/Q5295201","Donald Sultan","American artist (1951- )"
"http://www.wikidata.org/entity/Q5231661","David Bradshaw","American artist (1944- )"
"http://www.wikidata.org/entity/Q4358461","Screw","American porn magazine"
"http://www.wikidata.org/entity/Q3836889","Lorenzo Bonechi","Italian painter (1955-1994)"
"http://www.wikidata.org/entity/Q4775431","Antoine Aveline","engraver"
"http://www.wikidata.org/entity/Q3357854","Otto Weber","German Painter (1832-1888)"
"http://www.wikidata.org/entity/Q3161788","Jan Wyck","Dutch painter of military subjects (1652-1702)"
"http://www.wikidata.org/entity/Q3164095","Jean Baptiste Frénet","French painter and photographer (1814-1889)"
"http://www.wikidata.org/entity/Q3164313","Jean-Baptiste Nattier","French painter (1678-1726)"
"http://www.wikidata.org/entity/Q3165794","Jean François Niceron","French cleric and mathematician"
"http://www.wikidata.org/entity/Q3172526","Jean-Henri Marlet","French painter (1771-1847)"
"http://www.wikidata.org/entity/Q3188680","Jules Jacques Veyrassat","French painter and engraver (1828-1893)"
"http://www.wikidata.org/entity/Q3195174","Kenneth Hayes Miller","American artist (1876-1952)"
"http://www.wikidata.org/entity/Q3263002","Louis René Vialy","French painter (1680-1770)"
"http://www.wikidata.org/entity/Q3271802","Léopold Flameng","engraver (1831-1911)"
"http://www.wikidata.org/entity/Q3287924","Marc Dautry","French engraver, sculptor and painter (1930-2008)"
"http://www.wikidata.org/entity/Q3292419","Marie Carlier","Belgian painter (1920-1986)"
"http://www.wikidata.org/entity/Q3299651","Matteo dal Nasaro Veronese","Italian sculptor (1485-1548)"
"http://www.wikidata.org/entity/Q3299661","Matthäus Greuter","Dutch-French-Italian engraver, etcher, and publisher (1564-1638)"
"http://www.wikidata.org/entity/Q3340961","Nicolas de Plattemontagne","French painter (1631-1706)"
"http://www.wikidata.org/entity/Q5080287","Charles Livingston Bull","American artist"
"http://www.wikidata.org/entity/Q3382850","Pierre-Antoine Mongin","French painter and engraver (1761-1827)"
"http://www.wikidata.org/entity/Q3382989","Pierre-Eugène Clairin","French painter, illustrator and engraver (1897-1980)"
"http://www.wikidata.org/entity/Q3384223","Pierre Brébiette","French painter (1598-1650)"
"http://www.wikidata.org/entity/Q3384454","Pierre Claude de La Gardette","printmaker (1743-1782)"
"http://www.wikidata.org/entity/Q3388130","Pietro Giovanni Abbati","Italian painter and engraver (1683-1745)"
"http://www.wikidata.org/entity/Q3434565","Robert Besnard","French painter and etcher (1881-1914)"
"http://www.wikidata.org/entity/Q3484255","Simon Denis","Flemish painter (1755-1813)"
"http://www.wikidata.org/entity/Q3511701","Josef Liesler","Czech painter (1912-2005)"
"http://www.wikidata.org/entity/Q3523665","Theodor Josef Hubert Hoffbauer","French architect and painter (1839-1922)"
